Year,Sex,Overall Position,Finish Time (min)
2024,Male,1512.0,67.717
2024,Male,1512.0,67.717
2024,Male,1512.0,67.717
2024,Male,1516.0,67.75
2024,Male,1520.0,67.783
2024,Male,1520.0,67.783
2024,Male,1523.0,67.8
2024,Male,1527.0,67.833
2024,Male,1529.0,67.85
2024,Male,1529.0,67.85
2024,Male,1529.0,67.85
2024,Male,1529.0,67.85
2024,Male,1534.0,67.867
2024,Male,1540.0,67.917
2024,Male,1540.0,67.917
2024,Male,1544.0,67.933
2024,Male,1544.0,67.933
2024,Male,1547.0,67.983
2024,Male,1549.0,68.0
2024,Male,1549.0,68.0
2024,Male,1553.0,68.033
2024,Male,1553.0,68.033
2024,Male,1557.0,68.05
2024,Male,1559.0,68.083
2024,Male,1559.0,68.083
2024,Male,1563.0,68.1
2024,Male,1564.0,68.117
2024,Male,1565.0,68.133
2024,Male,1565.0,68.133
2024,Male,1565.0,68.133
2024,Male,1565.0,68.133
2024,Male,1565.0,68.133
2024,Male,1565.0,68.133
2024,Male,1572.0,68.15
2024,Male,1572.0,68.15
2024,Male,1574.0,68.167
2024,Male,1574.0,68.167
2024,Male,1578.0,68.183
2024,Male,1580.0,68.2
2024,Male,1580.0,68.2
2024,Male,1584.0,68.233
2024,Male,1584.0,68.233
2024,Male,1587.0,68.283
2024,Male,1589.0,68.317
2024,Male,1589.0,68.317
2024,Male,1592.0,68.333
2024,Male,1592.0,68.333
2024,Male,1594.0,68.35
2024,Male,1595.0,68.367
2024,Male,1597.0,68.383
2024,Male,1603.0,68.45
2024,Male,1605.0,68.467
2024,Male,1605.0,68.467
2024,Male,1607.0,68.483
2024,Male,1608.0,68.5
2024,Male,1608.0,68.5
2024,Male,1611.0,68.55
2024,Male,1613.0,68.567
2024,Male,1615.0,68.583
2024,Male,1617.0,68.6
2024,Male,1620.0,68.617
2024,Male,1621.0,68.633
2024,Male,1621.0,68.633
2024,Male,1621.0,68.633
2024,Male,1621.0,68.633
2024,Male,1621.0,68.633
2024,Male,1629.0,68.667
2024,Male,1630.0,68.683
2024,Male,1631.0,68.7
2024,Male,1633.0,68.733
2024,Male,1633.0,68.733
2024,Male,1637.0,68.767
2024,Male,1640.0,68.783
2024,Male,1640.0,68.783
2024,Male,1640.0,68.783
2024,Male,1644.0,68.8
2024,Male,1646.0,68.817
2024,Male,1649.0,68.833
2024,Male,1649.0,68.833
2024,Male,1652.0,68.85
2024,Male,1652.0,68.85
2024,Male,1654.0,68.867
2024,Male,1655.0,68.883
2024,Male,1656.0,68.9
2024,Male,1657.0,68.917
2024,Male,1657.0,68.917
2024,Male,1657.0,68.917
2024,Male,1664.0,68.967
2024,Male,1666.0,68.983
2024,Male,1666.0,68.983
2024,Male,1666.0,68.983
2024,Male,1666.0,68.983
2024,Male,1670.0,69.0
2024,Male,1671.0,69.017
2024,Male,1671.0,69.017
2024,Male,1671.0,69.017
2024,Male,1674.0,69.05
2024,Male,1674.0,69.05
2024,Male,1678.0,69.083
2024,Male,1678.0,69.083
2024,Male,1681.0,69.1
2024,Male,1683.0,69.117
2024,Male,1683.0,69.117
2024,Male,1685.0,69.15
2024,Male,1686.0,69.167
2024,Male,1686.0,69.167
2024,Male,1689.0,69.2
2024,Male,1692.0,69.25
2024,Male,1692.0,69.25
2024,Male,1695.0,69.267
2024,Male,1695.0,69.267
2024,Male,1695.0,69.267
2024,Male,1699.0,69.3
2024,Male,1700.0,69.317
2024,Male,1701.0,69.333
2024,Male,1701.0,69.333
2024,Male,1703.0,69.35
2024,Male,1704.0,69.367
2024,Male,1707.0,69.417
2024,Male,1707.0,69.417
2024,Male,1710.0,69.45
2024,Male,1710.0,69.45
2024,Male,1710.0,69.45
2024,Male,1714.0,69.467
2024,Male,1714.0,69.467
2024,Male,1717.0,69.483
2024,Male,1717.0,69.483
2024,Male,1717.0,69.483
2024,Male,1722.0,69.517
2024,Male,1724.0,69.533
2024,Male,1724.0,69.533
2024,Male,1727.0,69.55
2024,Male,1728.0,69.567
2024,Male,1730.0,69.583
2024,Male,1730.0,69.583
2024,Male,1732.0,69.6
2024,Male,1732.0,69.6
2024,Male,1736.0,69.633
2024,Male,1741.0,69.7
2024,Male,1742.0,69.717
2024,Male,1743.0,69.733
2024,Male,1744.0,69.75
2024,Male,1744.0,69.75
2024,Male,1744.0,69.75
2024,Male,1747.0,69.767
2024,Male,1749.0,69.783
2024,Male,1749.0,69.783
2024,Male,1752.0,69.817
2024,Male,1754.0,69.85
2024,Male,1756.0,69.883
2024,Male,1759.0,69.933
2024,Male,1760.0,69.95
2024,Male,1762.0,69.983
2024,Male,1762.0,69.983
2024,Male,1765.0,70.0
2024,Male,1766.0,70.033
2024,Male,1769.0,70.083
2024,Male,1772.0,70.133
2024,Male,1774.0,70.183
2024,Male,1774.0,70.183
2024,Male,1781.0,70.25
2024,Male,1782.0,70.267
2024,Male,1783.0,70.317
2024,Male,1785.0,70.333
2024,Male,1786.0,70.367
2024,Male,1786.0,70.367
2024,Male,1790.0,70.417
2024,Male,1790.0,70.417
2024,Male,1792.0,70.433
2024,Male,1792.0,70.433
2024,Male,1795.0,70.45
2024,Male,1796.0,70.483
2024,Male,1798.0,70.5
2024,Male,1798.0,70.5
2024,Male,1803.0,70.567
2024,Male,1803.0,70.567
2024,Male,1805.0,70.583
2024,Male,1805.0,70.583
2024,Male,1807.0,70.6
2024,Male,1810.0,70.633
2024,Male,1810.0,70.633
2024,Male,1812.0,70.65
2024,Male,1813.0,70.667
2024,Male,1813.0,70.667
2024,Male,1813.0,70.667
2024,Male,1816.0,70.683
2024,Male,1818.0,70.7
2024,Male,1818.0,70.7
2024,Male,1821.0,70.75
2024,Male,1821.0,70.75
2024,Male,1821.0,70.75
2024,Male,1826.0,70.783
2024,Male,1827.0,70.8
2024,Male,1827.0,70.8
2024,Male,1827.0,70.8
2024,Male,1827.0,70.8
2024,Male,1833.0,70.817
2024,Male,1833.0,70.817
2024,Male,1835.0,70.833
2024,Male,1837.0,70.9
2024,Male,1840.0,70.917
2024,Male,1840.0,70.917
2024,Male,1842.0,70.933
2024,Male,1843.0,70.983
2024,Male,1843.0,70.983
2024,Male,1847.0,71.0
2024,Male,1849.0,71.017
2024,Male,1850.0,71.033
2024,Male,1851.0,71.067
2024,Male,1851.0,71.067
2024,Male,1851.0,71.067
2024,Male,1854.0,71.083
2024,Male,1855.0,71.117
2024,Male,1855.0,71.117
2024,Male,1857.0,71.133
2024,Male,1857.0,71.133
2024,Male,1857.0,71.133
2024,Male,1857.0,71.133
2024,Male,1861.0,71.15
2024,Male,1863.0,71.167
2024,Male,1864.0,71.183
2024,Male,1866.0,71.2
2024,Male,1866.0,71.2
2024,Male,1869.0,71.233
2024,Male,1870.0,71.25
2024,Male,1873.0,71.283
2024,Male,1874.0,71.3
2024,Male,1875.0,71.333
2024,Male,1878.0,71.367
2024,Male,1881.0,71.383
2024,Male,1881.0,71.383
2024,Male,1883.0,71.4
2024,Male,1883.0,71.4
2024,Male,1886.0,71.417
2024,Male,1886.0,71.417
2024,Male,1886.0,71.417
2024,Male,1889.0,71.433
2024,Male,1894.0,71.483
2024,Male,1899.0,71.55
2024,Male,1900.0,71.6
2024,Male,1902.0,71.65
2024,Male,1902.0,71.65
2024,Male,1904.0,71.667
2024,Male,1907.0,71.7
2024,Male,1909.0,71.717
2024,Male,1911.0,71.733
2024,Male,1913.0,71.75
2024,Male,1914.0,71.767
2024,Male,1915.0,71.783
2024,Male,1917.0,71.8
2024,Male,1917.0,71.8
2024,Male,1917.0,71.8
2024,Male,1917.0,71.8
2024,Male,1921.0,71.833
2024,Male,1922.0,71.85
2024,Male,1926.0,71.917
2024,Male,1928.0,71.95
2024,Male,1928.0,71.95
2024,Male,1928.0,71.95
2024,Male,1931.0,72.0
2024,Male,1933.0,72.033
2024,Male,1933.0,72.033
2024,Male,1933.0,72.033
2024,Male,1933.0,72.033
2024,Male,1938.0,72.05
2024,Male,1939.0,72.067
2024,Male,1940.0,72.083
2024,Male,1942.0,72.1
2024,Male,1942.0,72.1
2024,Male,1945.0,72.133
2024,Male,1946.0,72.15
2024,Male,1952.0,72.283
2024,Male,1954.0,72.3
2024,Male,1955.0,72.317
2024,Male,1955.0,72.317
2024,Male,1957.0,72.367
2024,Male,1957.0,72.367
2024,Male,1959.0,72.383
2024,Male,1961.0,72.45
2024,Male,1961.0,72.45
2024,Male,1964.0,72.467
2024,Male,1965.0,72.517
2024,Male,1968.0,72.533
2024,Male,1968.0,72.533
2024,Male,1971.0,72.6
2024,Male,1972.0,72.617
2024,Male,1972.0,72.617
2024,Male,1975.0,72.633
2024,Male,1976.0,72.65
2024,Male,1984.0,72.75
2024,Male,1987.0,72.767
2024,Male,1988.0,72.783
2024,Male,1991.0,72.833
2024,Male,1992.0,72.867
2024,Male,1995.0,72.9
2024,Male,1996.0,72.917
2024,Male,1998.0,72.967
2024,Male,1999.0,72.983
2024,Male,2002.0,73.0
2024,Male,2004.0,73.033
2024,Male,2006.0,73.133
2024,Male,2007.0,73.15
2024,Male,2007.0,73.15
2024,Male,2011.0,73.2
2024,Male,2012.0,73.217
2024,Male,2015.0,73.3
2024,Male,2018.0,73.333
2024,Male,2019.0,73.35
2024,Male,2019.0,73.35
2024,Male,2021.0,73.367
2024,Male,2022.0,73.433
2024,Male,2024.0,73.5
2024,Male,2025.0,73.517
2024,Male,2025.0,73.517
2024,Male,2028.0,73.55
2024,Male,2033.0,73.75
2024,Male,2033.0,73.75
2024,Male,2033.0,73.75
2024,Male,2039.0,73.783
2024,Male,2040.0,73.883
2024,Male,2040.0,73.883
2024,Male,2043.0,73.9
2024,Male,2045.0,73.933
2024,Male,2046.0,73.967
2024,Male,2047.0,74.033
2024,Male,2049.0,74.1
2024,Male,2050.0,74.117
2024,Male,2051.0,74.133
2024,Male,2054.0,74.2
2024,Male,2054.0,74.2
2024,Male,2056.0,74.233
2024,Male,2056.0,74.233
2024,Male,2058.0,74.25
2024,Male,2058.0,74.25
2024,Male,2061.0,74.283
2024,Male,2063.0,74.3
2024,Male,2064.0,74.333
2024,Male,2064.0,74.333
2024,Male,2066.0,74.35
2024,Male,2066.0,74.35
2024,Male,2069.0,74.367
2024,Male,2069.0,74.367
2024,Male,2072.0,74.383
2024,Male,2073.0,74.4
2024,Male,2074.0,74.417
2024,Male,2074.0,74.417
2024,Male,2076.0,74.433
2024,Male,2077.0,74.45
2024,Male,2079.0,74.517
2024,Male,2085.0,74.6
2024,Male,2087.0,74.617
2024,Male,2088.0,74.65
2024,Male,2089.0,74.667
2024,Male,2090.0,74.683
2024,Male,2094.0,74.8
2024,Male,2095.0,74.85
2024,Male,2096.0,74.9
2024,Male,2101.0,74.933
2024,Male,2103.0,74.983
2024,Male,2104.0,75.017
2024,Male,2105.0,75.033
2024,Male,2107.0,75.05
2024,Male,2107.0,75.05
2024,Male,2107.0,75.05
2024,Male,2110.0,75.067
2024,Male,2112.0,75.1
2024,Male,2112.0,75.1
2024,Male,2114.0,75.133
2024,Male,2115.0,75.15
2024,Male,2115.0,75.15
2024,Male,2118.0,75.183
2024,Male,2120.0,75.217
2024,Male,2122.0,75.267
2024,Male,2123.0,75.35
2024,Male,2124.0,75.367
2024,Male,2124.0,75.367
2024,Male,2126.0,75.4
2024,Male,2127.0,75.417
2024,Male,2129.0,75.483
2024,Male,2130.0,75.517
2024,Male,2130.0,75.517
2024,Male,2135.0,75.6
2024,Male,2135.0,75.6
2024,Male,2137.0,75.667
2024,Male,2140.0,75.683
2024,Male,2140.0,75.683
2024,Male,2143.0,75.733
2024,Male,2144.0,75.75
2024,Male,2145.0,75.767
2024,Male,2145.0,75.767
2024,Male,2147.0,75.783
2024,Male,2149.0,75.8
2024,Male,2149.0,75.8
2024,Male,2152.0,75.817
2024,Male,2153.0,75.85
2024,Male,2154.0,75.867
2024,Male,2155.0,76.0
2024,Male,2157.0,76.033
2024,Male,2159.0,76.067
2024,Male,2162.0,76.2
2024,Male,2163.0,76.25
2024,Male,2163.0,76.25
2024,Male,2166.0,76.3
2024,Male,2166.0,76.3
2024,Male,2169.0,76.333
2024,Male,2169.0,76.333
2024,Male,2171.0,76.367
2024,Male,2172.0,76.383
2024,Male,2173.0,76.417
2024,Male,2176.0,76.433
2024,Male,2177.0,76.467
2024,Male,2178.0,76.483
2024,Male,2178.0,76.483
2024,Male,2181.0,76.5
2024,Male,2182.0,76.517
2024,Male,2183.0,76.533
2024,Male,2184.0,76.567
2024,Male,2186.0,76.583
2024,Male,2189.0,76.6
2024,Male,2190.0,76.667
2024,Male,2190.0,76.667
2024,Male,2190.0,76.667
2024,Male,2193.0,76.7
2024,Male,2194.0,76.717
2024,Male,2195.0,76.75
2024,Male,2197.0,76.867
2024,Male,2198.0,76.883
2024,Male,2198.0,76.883
2024,Male,2201.0,76.917
2024,Male,2201.0,76.917
2024,Male,2203.0,76.933
2024,Male,2204.0,76.95
2024,Male,2204.0,76.95
2024,Male,2204.0,76.95
2024,Male,2208.0,76.983
2024,Male,2209.0,77.0
2024,Male,2210.0,77.017
2024,Male,2213.0,77.117
2024,Male,2214.0,77.133
2024,Male,2216.0,77.15
2024,Male,2216.0,77.15
2024,Male,2219.0,77.217
2024,Male,2221.0,77.267
2024,Male,2221.0,77.267
2024,Male,2223.0,77.283
2024,Male,2225.0,77.317
2024,Male,2225.0,77.317
2024,Male,2227.0,77.35
2024,Male,2231.0,77.5
2024,Male,2233.0,77.517
2024,Male,2235.0,77.533
2024,Male,2236.0,77.55
2024,Male,2237.0,77.567
2024,Male,2239.0,77.683
2024,Male,2241.0,77.75
2024,Male,2241.0,77.75
2024,Male,2243.0,77.767
2024,Male,2246.0,77.833
2024,Male,2247.0,77.9
2024,Male,2250.0,77.95
2024,Male,2251.0,78.0
2024,Male,2252.0,78.017
2024,Male,2253.0,78.05
2024,Male,2253.0,78.05
2024,Male,2253.0,78.05
2024,Male,2256.0,78.067
2024,Male,2256.0,78.067
2024,Male,2261.0,78.167
2024,Male,2262.0,78.2
2024,Male,2263.0,78.217
2024,Male,2264.0,78.233
2024,Male,2267.0,78.35
2024,Male,2267.0,78.35
2024,Male,2269.0,78.367
2024,Male,2270.0,78.4
2024,Male,2271.0,78.417
2024,Male,2273.0,78.583
2024,Male,2273.0,78.583
2024,Male,2275.0,78.6
2024,Male,2277.0,78.667
2024,Male,2280.0,78.8
2024,Male,2282.0,78.817
2024,Male,2283.0,78.9
2024,Male,2285.0,78.95
2024,Male,2287.0,79.017
2024,Male,2289.0,79.067
2024,Male,2289.0,79.067
2024,Male,2289.0,79.067
2024,Male,2295.0,79.233
2024,Male,2299.0,79.267
2024,Male,2302.0,79.433
2024,Male,2303.0,79.483
2024,Male,2304.0,79.5
2024,Male,2305.0,79.533
2024,Male,2307.0,79.6
2024,Male,2307.0,79.6
2024,Male,2311.0,79.833
2024,Male,2312.0,79.917
2024,Male,2313.0,79.983
2024,Male,2314.0,80.05
2024,Male,2316.0,80.167
2024,Male,2318.0,80.217
2024,Male,2319.0,80.25
2024,Male,2321.0,80.333
2024,Male,2323.0,80.35
2024,Male,2324.0,80.417
2024,Male,2325.0,80.433
2024,Male,2325.0,80.433
2024,Male,2329.0,80.583
2024,Male,2330.0,80.633
2024,Male,2332.0,80.65
2024,Male,2333.0,80.683
2024,Male,2334.0,80.7
2024,Male,2336.0,80.883
2024,Male,2336.0,80.883
2024,Male,2339.0,80.967
2024,Male,2340.0,81.0
2024,Male,2342.0,81.017
2024,Male,2343.0,81.05
2024,Male,2345.0,81.1
2024,Male,2347.0,81.117
2024,Male,2348.0,81.267
2024,Male,2352.0,81.633
2024,Male,2354.0,81.733
2024,Male,2357.0,82.033
2024,Male,2362.0,82.383
2024,Male,2363.0,82.467
2024,Male,2365.0,82.533
2024,Male,2366.0,82.583
2024,Male,2369.0,82.717
2024,Male,2370.0,82.783
2024,Male,2370.0,82.783
2024,Male,2373.0,82.917
2024,Male,2373.0,82.917
2024,Male,2375.0,82.983
2024,Male,2376.0,83.05
2024,Male,2380.0,83.117
2024,Male,2381.0,83.433
2024,Male,2382.0,83.55
2024,Male,2386.0,83.783
2024,Male,2387.0,83.833
2024,Male,2389.0,83.9
2024,Male,2392.0,84.25
2024,Male,2394.0,84.35
2024,Male,2396.0,84.55
2024,Male,2399.0,84.733
2024,Male,2402.0,84.917
2024,Male,2403.0,84.95
2024,Male,2404.0,85.017
2024,Male,2404.0,85.017
2024,Male,2406.0,85.033
2024,Male,2407.0,85.05
2024,Male,2408.0,85.367
2024,Male,2409.0,85.383
2024,Male,2415.0,85.667
2024,Male,2416.0,85.833
2024,Male,2417.0,85.85
2024,Male,2418.0,85.967
2024,Male,2422.0,86.383
2024,Male,2425.0,86.433
2024,Male,2427.0,86.767
2024,Male,2429.0,87.05
2024,Male,2434.0,87.383
2024,Male,2435.0,87.433
2024,Male,2443.0,88.017
2024,Male,2447.0,88.333
2024,Male,2448.0,88.55
2024,Male,2451.0,88.717
2024,Male,2455.0,88.85
2024,Male,2456.0,88.883
2024,Male,2458.0,89.017
2024,Male,2460.0,89.217
2024,Male,2462.0,89.5
2024,Male,2464.0,89.683
2024,Male,2468.0,90.083
2024,Male,2471.0,90.35
2024,Male,2472.0,90.533
2024,Male,2474.0,90.917
2024,Male,2475.0,91.117
2024,Male,2476.0,91.183
2024,Male,2479.0,91.867
2024,Male,2481.0,92.467
2024,Male,2482.0,92.667
2024,Male,2483.0,92.817
2024,Male,2484.0,92.917
2024,Male,2487.0,93.567
2024,Male,2488.0,93.783
2024,Male,2489.0,93.967
2024,Male,2495.0,95.317
2024,Male,2499.0,95.95
2024,Male,2501.0,96.433
2024,Male,2502.0,98.25
2024,Male,2504.0,98.75
2024,Male,2505.0,99.933
2024,Male,2506.0,100.2
2024,Male,2507.0,100.617
2024,Male,2508.0,101.9
2024,Male,2509.0,102.333
2024,Male,2511.0,103.467
2024,Male,2513.0,104.983
2024,Male,2515.0,107.183
2024,Male,2516.0,108.233
2024,Male,2518.0,111.533
2024,Male,2520.0,111.717
2024,Male,2522.0,113.533
2024,Male,2524.0,116.267
2024,Male,2525.0,117.283
2024,Male,2531.0,130.483
2024,Female,7.0,46.95
2024,Female,8.0,47.267
2024,Female,10.0,47.65
2024,Female,14.0,48.267
2024,Female,16.0,49.0
2024,Female,29.0,50.333
2024,Female,35.0,50.6
2024,Female,37.0,50.683
2024,Female,39.0,50.75
2024,Female,41.0,50.95
2024,Female,46.0,51.317
2024,Female,53.0,51.85
2024,Female,57.0,52.1
2024,Female,58.0,52.15
2024,Female,60.0,52.25
2024,Female,65.0,52.383
2024,Female,71.0,52.45
2024,Female,74.0,52.6
2024,Female,77.0,52.717
2024,Female,79.0,52.8
2024,Female,82.0,52.95
2024,Female,87.0,53.117
2024,Female,92.0,53.333
2024,Female,93.0,53.35
2024,Female,95.0,53.5
2024,Female,99.0,53.6
2024,Female,102.0,53.7
2024,Female,105.0,53.783
2024,Female,107.0,53.867
2024,Female,107.0,53.867
2024,Female,112.0,54.0
2024,Female,113.0,54.017
2024,Female,114.0,54.1
2024,Female,124.0,54.517
2024,Female,126.0,54.533
2024,Female,128.0,54.65
2024,Female,133.0,54.783
2024,Female,134.0,54.8
2024,Female,146.0,54.967
2024,Female,156.0,55.167
2024,Female,160.0,55.267
2024,Female,161.0,55.317
2024,Female,164.0,55.467
2024,Female,175.0,55.7
2024,Female,186.0,55.817
2024,Female,189.0,55.867
2024,Female,191.0,55.917
2024,Female,205.0,56.2
2024,Female,209.0,56.233
2024,Female,210.0,56.267
2024,Female,213.0,56.3
2024,Female,221.0,56.483
2024,Female,223.0,56.517
2024,Female,226.0,56.567
2024,Female,231.0,56.65
2024,Female,233.0,56.667
2024,Female,235.0,56.683
2024,Female,235.0,56.683
2024,Female,242.0,56.733
2024,Female,243.0,56.783
2024,Female,246.0,56.833
2024,Female,247.0,56.85
2024,Female,251.0,56.967
2024,Female,255.0,57.067
2024,Female,258.0,57.083
2024,Female,263.0,57.15
2024,Female,266.0,57.217
2024,Female,266.0,57.217
2024,Female,270.0,57.267
2024,Female,279.0,57.317
2024,Female,283.0,57.4
2024,Female,285.0,57.417
2024,Female,285.0,57.417
2024,Female,301.0,57.7
2024,Female,314.0,57.867
2024,Female,314.0,57.867
2024,Female,317.0,57.883
2024,Female,319.0,57.967
2024,Female,327.0,58.117
2024,Female,328.0,58.133
2024,Female,329.0,58.183
2024,Female,337.0,58.267
2024,Female,344.0,58.333
2024,Female,347.0,58.367
2024,Female,354.0,58.433
2024,Female,357.0,58.467
2024,Female,363.0,58.55
2024,Female,363.0,58.55
2024,Female,366.0,58.583
2024,Female,370.0,58.65
2024,Female,371.0,58.667
2024,Female,380.0,58.817
2024,Female,380.0,58.817
2024,Female,393.0,58.95
2024,Female,397.0,59.0
2024,Female,398.0,59.017
2024,Female,402.0,59.05
2024,Female,413.0,59.267
2024,Female,417.0,59.333
2024,Female,433.0,59.6
2024,Female,433.0,59.6
2024,Female,440.0,59.667
2024,Female,449.0,59.717
2024,Female,449.0,59.717
2024,Female,451.0,59.733
2024,Female,454.0,59.767
2024,Female,472.0,59.967
2024,Female,473.0,59.983
2024,Female,477.0,60.0
2024,Female,480.0,60.05
2024,Female,499.0,60.233
2024,Female,502.0,60.267
2024,Female,508.0,60.35
2024,Female,511.0,60.4
2024,Female,515.0,60.45
2024,Female,520.0,60.483
2024,Female,529.0,60.567
2024,Female,529.0,60.567
2024,Female,540.0,60.683
2024,Female,543.0,60.717
2024,Female,545.0,60.733
2024,Female,545.0,60.733
2024,Female,550.0,60.75
2024,Female,556.0,60.817
2024,Female,565.0,60.917
2024,Female,565.0,60.917
2024,Female,578.0,61.017
2024,Female,580.0,61.05
2024,Female,582.0,61.083
2024,Female,587.0,61.117
2024,Female,591.0,61.133
2024,Female,591.0,61.133
2024,Female,601.0,61.183
2024,Female,603.0,61.2
2024,Female,603.0,61.2
2024,Female,605.0,61.217
2024,Female,606.0,61.233
2024,Female,609.0,61.267
2024,Female,615.0,61.35
2024,Female,625.0,61.4
2024,Female,633.0,61.45
2024,Female,644.0,61.533
2024,Female,644.0,61.533
2024,Female,649.0,61.55
2024,Female,656.0,61.617
2024,Female,659.0,61.633
2024,Female,659.0,61.633
2024,Female,659.0,61.633
2024,Female,665.0,61.7
2024,Female,670.0,61.75
2024,Female,675.0,61.783
2024,Female,675.0,61.783
2024,Female,682.0,61.833
2024,Female,694.0,61.933
2024,Female,699.0,61.95
2024,Female,699.0,61.95
2024,Female,702.0,61.967
2024,Female,712.0,62.0
2024,Female,716.0,62.033
2024,Female,722.0,62.067
2024,Female,725.0,62.083
2024,Female,728.0,62.133
2024,Female,735.0,62.217
2024,Female,735.0,62.217
2024,Female,739.0,62.233
2024,Female,746.0,62.267
2024,Female,754.0,62.383
2024,Female,761.0,62.433
2024,Female,761.0,62.433
2024,Female,774.0,62.483
2024,Female,784.0,62.55
2024,Female,790.0,62.583
2024,Female,799.0,62.667
2024,Female,799.0,62.667
2024,Female,818.0,62.783
2024,Female,828.0,62.833
2024,Female,828.0,62.833
2024,Female,830.0,62.85
2024,Female,838.0,62.917
2024,Female,849.0,62.983
2024,Female,849.0,62.983
2024,Female,859.0,63.05
2024,Female,863.0,63.067
2024,Female,866.0,63.1
2024,Female,866.0,63.1
2024,Female,870.0,63.117
2024,Female,887.0,63.233
2024,Female,889.0,63.267
2024,Female,889.0,63.267
2024,Female,889.0,63.267
2024,Female,896.0,63.3
2024,Female,896.0,63.3
2024,Female,902.0,63.35
2024,Female,906.0,63.417
2024,Female,908.0,63.433
2024,Female,915.0,63.467
2024,Female,922.0,63.483
2024,Female,937.0,63.55
2024,Female,941.0,63.567
2024,Female,943.0,63.6
2024,Female,947.0,63.65
2024,Female,949.0,63.683
2024,Female,953.0,63.7
2024,Female,955.0,63.75
2024,Female,962.0,63.817
2024,Female,973.0,63.883
2024,Female,981.0,63.917
2024,Female,984.0,63.933
2024,Female,993.0,64.017
2024,Female,994.0,64.033
2024,Female,1014.0,64.15
2024,Female,1014.0,64.15
2024,Female,1021.0,64.167
2024,Female,1021.0,64.167
2024,Female,1024.0,64.183
2024,Female,1028.0,64.217
2024,Female,1030.0,64.25
2024,Female,1042.0,64.35
2024,Female,1046.0,64.383
2024,Female,1048.0,64.4
2024,Female,1048.0,64.4
2024,Female,1052.0,64.417
2024,Female,1052.0,64.417
2024,Female,1056.0,64.5
2024,Female,1060.0,64.55
2024,Female,1063.0,64.567
2024,Female,1067.0,64.6
2024,Female,1067.0,64.6
2024,Female,1086.0,64.683
2024,Female,1090.0,64.7
2024,Female,1092.0,64.717
2024,Female,1092.0,64.717
2024,Female,1095.0,64.733
2024,Female,1095.0,64.733
2024,Female,1102.0,64.783
2024,Female,1102.0,64.783
2024,Female,1107.0,64.8
2024,Female,1113.0,64.833
2024,Female,1113.0,64.833
2024,Female,1117.0,64.85
2024,Female,1119.0,64.867
2024,Female,1119.0,64.867
2024,Female,1119.0,64.867
2024,Female,1122.0,64.883
2024,Female,1126.0,64.917
2024,Female,1128.0,64.95
2024,Female,1128.0,64.95
2024,Female,1142.0,65.0
2024,Female,1142.0,65.0
2024,Female,1142.0,65.0
2024,Female,1156.0,65.05
2024,Female,1157.0,65.067
2024,Female,1159.0,65.083
2024,Female,1159.0,65.083
2024,Female,1159.0,65.083
2024,Female,1159.0,65.083
2024,Female,1169.0,65.1
2024,Female,1177.0,65.15
2024,Female,1179.0,65.167
2024,Female,1182.0,65.183
2024,Female,1182.0,65.183
2024,Female,1187.0,65.2
2024,Female,1189.0,65.217
2024,Female,1196.0,65.25
2024,Female,1196.0,65.25
2024,Female,1206.0,65.3
2024,Female,1206.0,65.3
2024,Female,1213.0,65.35
2024,Female,1216.0,65.367
2024,Female,1223.0,65.4
2024,Female,1227.0,65.433
2024,Female,1232.0,65.45
2024,Female,1245.0,65.517
2024,Female,1250.0,65.583
2024,Female,1250.0,65.583
2024,Female,1257.0,65.617
2024,Female,1257.0,65.617
2024,Female,1261.0,65.65
2024,Female,1261.0,65.65
2024,Female,1265.0,65.667
2024,Female,1267.0,65.683
2024,Female,1271.0,65.7
2024,Female,1271.0,65.7
2024,Female,1273.0,65.733
2024,Female,1273.0,65.733
2024,Female,1276.0,65.75
2024,Female,1278.0,65.767
2024,Female,1283.0,65.783
2024,Female,1283.0,65.783
2024,Female,1288.0,65.8
2024,Female,1288.0,65.8
2024,Female,1292.0,65.85
2024,Female,1292.0,65.85
2024,Female,1298.0,65.883
2024,Female,1301.0,65.9
2024,Female,1301.0,65.9
2024,Female,1308.0,65.933
2024,Female,1310.0,65.967
2024,Female,1310.0,65.967
2024,Female,1314.0,65.983
2024,Female,1320.0,66.05
2024,Female,1331.0,66.183
2024,Female,1334.0,66.217
2024,Female,1334.0,66.217
2024,Female,1339.0,66.25
2024,Female,1339.0,66.25
2024,Female,1344.0,66.317
2024,Female,1347.0,66.333
2024,Female,1349.0,66.35
2024,Female,1351.0,66.367
2024,Female,1351.0,66.367
2024,Female,1357.0,66.4
2024,Female,1364.0,66.467
2024,Female,1368.0,66.5
2024,Female,1370.0,66.517
2024,Female,1375.0,66.583
2024,Female,1375.0,66.583
2024,Female,1379.0,66.6
2024,Female,1379.0,66.6
2024,Female,1381.0,66.617
2024,Female,1387.0,66.683
2024,Female,1387.0,66.683
2024,Female,1387.0,66.683
2024,Female,1391.0,66.7
2024,Female,1391.0,66.7
2024,Female,1404.0,66.767
2024,Female,1410.0,66.817
2024,Female,1412.0,66.833
2024,Female,1412.0,66.833
2024,Female,1414.0,66.867
2024,Female,1418.0,66.917
2024,Female,1418.0,66.917
2024,Female,1420.0,66.933
2024,Female,1423.0,66.967
2024,Female,1423.0,66.967
2024,Female,1430.0,67.033
2024,Female,1437.0,67.117
